Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,HCHO,Temp,Wind_U,Wind_V,Fire_Count,AOD,Latitude,Longitude,PM2.5_SubIndex,NO2_column_number_density,SO2_column_number_density,CO_column_number_density,O3_column_number_density,Distance_To_Coast,Elevation
2024-11-25,Amritsar,73.27,130.7,12.43,16.56,28.65,30.13,10.72,0.75,48.38,0.0001642506249482,290.9324436187744,1.5910898844401042,-0.7001571655273438,12.0,0.7391629138962317,31.63,74.87,144.23333333333332,0.0001068039055099,0.000701180309989,0.0412189252674405,0.1252163350582928,9.909278480293104,234.0
2024-11-26,Amritsar,85.07,205.74,10.29,14.05,22.63,30.13,14.36,0.94,48.01,0.0003850653738481,290.2630500793457,0.8709354400634766,-0.6971938212712606,1.0,0.7391629138962317,31.63,74.87,183.56666666666663,0.0001570100612297,0.0002913775679188,0.046152973547575,0.1273155957460321,9.909278480293104,234.0
2024-11-27,Amritsar,83.89,235.33,10.24,13.72,23.96,30.07,11.78,0.83,47.95,0.0003097652972717,289.9457639058431,-0.3410486777623494,0.0581747690836588,6.0,0.7391629138962317,31.63,74.87,179.63333333333333,0.000107664061943,0.0006773060304111,0.0555881708860335,0.129808902740464,9.909278480293104,234.0
2024-11-28,Amritsar,97.49,266.0,10.19,13.76,22.42,30.0,14.82,0.96,46.66,0.0002626424002978,289.60443115234375,-0.708221435546875,-0.0921918153762817,3.0,0.7391629138962317,31.63,74.87,224.96666666666664,0.0001441442310969,0.0011668347775183,0.0435663831237588,0.1232069973167843,9.909278480293104,234.0
2024-11-29,Amritsar,100.93,184.71,10.33,13.71,24.04,30.17,17.05,1.2,47.66,0.0003835092229654,290.0009994506836,0.5336494445800781,-0.8944401741027832,1.0,0.7391629138962317,31.63,74.87,236.43333333333337,0.0001537843474926,-0.0005222197746937,0.0485850386321878,0.1214755078520159,9.909278480293104,234.0
2024-11-30,Amritsar,75.77,136.74,11.18,14.69,25.33,30.26,10.22,0.72,47.63,0.000201131682843,289.8581848144531,1.5609588623046875,-1.2539119720458984,4.0,0.7391629138962317,31.63,74.87,152.56666666666666,9.94373622234663e-05,-0.0005333335720937,0.0446279067546209,0.1207298934460516,9.909278480293104,234.0
2024-12-01,Amritsar,90.2,159.54,19.13,16.97,35.09,30.29,13.21,0.92,46.86,0.0003509215894157,290.04240735371906,1.137664159138997,-0.792213519414266,5.0,0.7391629138962317,31.63,74.87,200.66666666666669,0.0001016304959194,2.4252511138926955e-05,0.0406707748770541,0.1264384984970905,9.909278480293104,234.0
2024-12-02,Amritsar,75.11,154.17,15.23,15.7,28.07,30.29,16.73,1.09,47.06,0.0003768790462892,290.631388982137,0.8586330413818359,-1.2028053601582844,1.0,0.7391629138962317,31.63,74.87,150.36666666666667,0.0001073862090101,0.0002355967885547,0.0392618095502152,0.1291242336465825,9.909278480293104,234.0
2024-12-03,Amritsar,72.49,132.83,10.62,14.19,24.32,30.18,9.8,0.69,46.33,-7.243058863948235e-05,291.0264549255371,1.858314514160156,-1.3406824668248494,3.0,0.7391629138962317,31.63,74.87,141.63333333333333,8.934147633561037e-05,-0.0002338772516308,0.0378528442233764,0.1285331860468963,9.909278480293104,234.0
2024-12-04,Amritsar,43.54,83.66,10.17,14.16,21.63,30.11,8.47,0.53,44.67,0.0004129180451857,289.24702072143555,2.1807098388671875,-0.8747186263402303,0.0,0.7391629138962317,31.63,74.87,72.56666666666666,0.0001099374712793,-0.0005277878954074,0.0364438788965376,0.1232963725924354,9.909278480293104,234.0
2024-12-05,Amritsar,98.23,187.47,10.74,13.95,24.18,30.05,19.36,1.32,50.22,0.0002922654606534,288.47338422139484,1.366240819295247,-0.2526817321777344,3.0,0.7391629138962317,31.63,74.87,227.43333333333337,0.0001303939555616,-2.592572463823952e-05,0.0350349135696988,0.1216869787167023,9.909278480293104,234.0
2024-12-06,Amritsar,120.29,183.59,10.54,13.89,24.43,30.15,13.09,0.92,46.53,0.0004208507601982,288.02048110961914,1.418155034383138,-0.4360644022623698,1.0,0.7391629138962317,31.63,74.87,300.2230769230769,0.0001236617145567,-0.0009227585821604,0.0437435545027207,0.121600731908966,9.909278480293104,234.0
2024-12-07,Amritsar,75.53,178.67,10.38,13.7,23.22,30.09,23.59,1.6,48.67,0.0005380430084186,286.5325400034587,-0.6766715049743652,0.9524656931559244,2.0,0.7391629138962317,31.63,74.87,151.76666666666668,0.0002267170633556,0.0031525074988155,0.04000106929841,0.1330701937572471,9.909278480293104,234.0
2024-12-08,Amritsar,50.4,79.93,10.29,13.6,23.89,30.22,17.75,1.25,48.7,0.0001761747553247,286.4761110941569,-1.1625455220540364,0.5226007699966431,0.0,0.7391629138962317,31.63,74.87,84.0,0.0001095212064684,-0.0001772035029718,0.0360449331176635,0.1470001637936649,9.909278480293104,234.0
2024-12-09,Amritsar,59.94,95.27,11.01,14.55,25.14,30.27,19.68,1.39,47.13,0.000315262683029,285.64022699991864,0.7115374406178793,-0.5090068181355795,5.0,0.7391629138962317,31.63,74.87,99.9,0.0001850839459843,-0.0003523396384189,0.0480806380510489,0.1379757012133557,9.909278480293104,234.0
2024-12-10,Amritsar,57.14,94.89,11.17,14.63,25.45,30.3,11.1,0.78,50.28,8.123735598655909e-05,284.97533289591473,1.884523073832194,-1.1585586071014404,6.0,0.7391629138962317,31.63,74.87,95.23333333333332,8.989059106044342e-05,0.0003804848320928,0.0353117394248513,0.1370362134028078,9.909278480293104,234.0
2024-12-11,Amritsar,66.23,100.25,11.21,14.27,25.15,30.45,13.17,0.92,48.52,-3.526628231995063e-05,285.3721122741699,1.704502781232198,-0.8791492780049642,7.0,0.7391629138962317,31.63,74.87,120.76666666666668,0.0001307798956986,6.248499266802565e-05,0.0387593088188249,0.134127601981148,9.909278480293104,234.0
2024-12-12,Amritsar,61.54,96.75,11.39,14.43,25.46,30.21,15.35,1.07,47.59,0.0001103489876187,285.29821332295734,1.599464972813924,-1.180660843849182,1.0,0.7391629138962317,31.63,74.87,105.13333333333333,0.0001377303638836,0.0011405231198287,0.0426986105740212,0.1359534685525019,9.909278480293104,234.0
2024-12-13,Amritsar,43.31,73.24,11.28,14.15,23.95,29.82,11.61,0.77,47.98,2.8016798751213907e-05,285.9435119628906,2.400022824605306,-1.6027933756510415,5.0,0.7391629138962317,31.63,74.87,72.18333333333334,9.841535211311195e-05,0.0007612398669156,0.0385090876370849,0.1329525560141051,9.909278480293104,234.0
2024-12-14,Amritsar,66.67,110.65,10.38,13.97,23.84,29.95,13.5,0.93,50.35,0.0001830832916313,285.01928393046063,1.9422356685002644,-0.8898938894271851,4.0,0.7391629138962317,31.63,74.87,122.23333333333336,0.0001221353197259,0.0003819566140025,0.0343195647001487,0.1254866402519427,9.909278480293104,234.0
2024-12-15,Amritsar,70.0,111.3,11.19,14.11,24.96,30.15,18.02,1.25,47.47,0.0002133110400989,284.4771722157796,1.1971533298492432,-0.4663400650024414,3.0,0.7391629138962317,31.63,74.87,133.33333333333334,0.0002348247393499,0.0005091816406114,0.0376152116805493,0.1237688171098192,9.909278480293104,234.0
2024-12-16,Amritsar,74.12,115.18,10.31,14.34,24.25,30.45,14.91,1.04,49.55,0.0001340754679403,284.4356409708659,1.158614198366801,-0.2113037109375,4.0,0.7391629138962317,31.63,74.87,147.0666666666667,0.0001583790726725,0.0009908309439189,0.0409108586609499,0.1235596984623901,9.909278480293104,234.0
2024-12-17,Amritsar,59.96,93.22,12.4,15.05,26.82,30.47,24.94,1.72,47.74,0.0002087092434523,283.7618230183919,0.9794178009033204,-0.7650442123413086,1.0,0.7391629138962317,31.63,74.87,99.93333333333334,0.0001827534870243,0.0006219174222976,0.041270431131107,0.1349123865365411,9.909278480293104,234.0
2024-12-18,Amritsar,67.69,98.59,16.47,15.79,30.94,30.28,16.19,1.12,47.82,0.0003092367842329,284.88405418395996,1.3175764481226604,-0.7219163179397583,0.0,0.7391629138962317,31.63,74.87,125.63333333333333,0.0001709051942403,0.0002530039006764,0.0468454007059323,0.129889938912818,9.909278480293104,234.0
2024-12-19,Amritsar,77.9,115.96,10.19,14.15,23.67,30.22,18.14,1.22,47.86,0.0004097643250136,284.86751047770184,-0.8458271821339926,-0.001051108042399,0.0,0.7391629138962317,31.63,74.87,159.66666666666669,0.0002113677473971,-0.0001159096209448,0.0524203702807577,0.1390980035066449,9.909278480293104,234.0
2024-12-20,Amritsar,73.19,113.09,13.48,15.14,27.96,29.9,23.52,1.66,49.66,0.0002229563397123,285.1150080362956,1.0170971949895222,-0.8937247196833292,0.0,0.7391629138962317,31.63,74.87,143.96666666666667,8.437357610097368e-05,-0.0001155858626589,0.0480196627139653,0.1442818045617142,9.909278480293104,234.0
2024-12-21,Amritsar,69.27,101.05,16.37,15.71,31.32,30.11,18.15,1.28,47.12,-0.000146113394294,285.1862557729085,1.1833375295003254,-0.0323820114135742,6.0,0.7391629138962317,31.63,74.87,130.89999999999998,8.988777699414433e-05,0.0004839566536247,0.0423240847885749,0.1413805782794919,9.909278480293104,234.0
2024-12-22,Amritsar,72.87,108.21,16.94,16.7,32.66,30.15,18.54,1.29,47.16,-5.965013406243284e-05,285.4858913421631,-0.8268070220947266,0.4100640614827474,1.0,0.7391629138962317,31.63,74.87,142.90000000000003,0.0001424940564901,7.912095558511414e-05,0.0407858168085495,0.131695166230146,9.909278480293104,234.0
2024-12-23,Amritsar,54.32,81.61,15.16,15.69,28.91,30.24,13.23,0.89,48.45,2.6813126169162373e-05,284.3546905517578,-1.2668902079264324,-0.0226771036783854,0.0,0.7391629138962317,31.63,74.87,90.53333333333332,0.0001335803608526,-0.0003257147424545,0.0392475488285241,0.1283484399318353,9.909278480293104,234.0
2024-12-24,Amritsar,46.6,77.93,11.86,14.43,24.48,30.28,14.2,0.94,47.37,0.0001132763864007,285.62334632873535,0.7343088785807291,-0.9912287394205728,0.0,0.7391629138962317,31.63,74.87,77.66666666666667,8.610133227196205e-05,-0.0007305504404941,0.0377092808484988,0.1362349689007197,9.909278480293104,234.0
2024-12-25,Amritsar,52.04,76.55,10.09,14.05,24.14,30.14,19.67,1.37,50.06,-0.0001214636940859,286.15146191914874,1.0612195332845051,-1.289226531982422,2.0,0.7391629138962317,31.63,74.87,86.73333333333333,9.43684426601577e-05,0.0002313527220393,0.0441567108927767,0.1251903325318761,9.909278480293104,234.0
2024-12-26,Amritsar,66.51,100.44,10.46,14.08,23.34,30.1,18.08,1.21,47.69,0.0006234767583606,286.06405703226727,-0.2420883178710937,0.3618621826171875,0.0,0.7391629138962317,31.63,74.87,121.70000000000002,0.0001739491666403,0.0002628723820588,0.0447384044527818,0.1240774710164727,9.909278480293104,234.0
2024-12-27,Amritsar,50.43,71.75,10.17,14.01,20.09,30.02,13.14,0.84,48.71,0.0003238443614254,286.3418846130371,-1.1122466325759888,-0.4763985872268677,0.0,0.7391629138962317,31.63,74.87,84.05000000000001,7.822597224396561e-05,0.0002126714619505,0.0410466119646951,0.1229631831618396,9.909278480293104,234.0
2024-12-28,Amritsar,16.16,36.32,10.26,14.15,24.42,30.11,9.16,0.64,49.34,2.4211964490318235e-05,285.4299545288086,-0.1250820159912109,-1.0756655136744182,0.0,0.7391629138962317,31.63,74.87,26.933333333333337,6.856297779931307e-05,0.0001624705418422,0.0373548194766084,0.1224139455777992,9.909278480293104,234.0
2024-12-29,Amritsar,19.75,42.15,10.14,15.01,24.37,30.21,9.71,0.67,48.16,-0.0002754204324448,284.6000671386719,1.6148848136266072,-0.9538866678873698,0.0,0.7391629138962317,31.63,74.87,32.91666666666667,7.510245632143908e-05,0.0001122696217339,0.0422061122953844,0.1178624108433172,9.909278480293104,234.0
2024-12-30,Amritsar,32.24,40.76,11.68,13.98,25.64,30.07,10.37,0.72,49.01,0.0001431024284102,283.2367928822835,1.2668092648188274,0.0983960231145223,0.0,0.7391629138962317,31.63,74.87,53.733333333333334,0.000130481421309,6.206870162566363e-05,0.0406734496355318,0.1185010027802747,9.909278480293104,234.0
2024-01-01,Bengaluru,58.8,93.5,5.99,8.64,9.47,2.12,4.6,0.81,11.16,0.0001152897580398,294.82576179504395,-2.156185785929362,0.738347053527832,3.0,0.3011730912280305,12.97,77.59,98.0,0.0001382032811421,-9.779881274998128e-05,0.04042205214498,0.1063020903807556,2.7131162894354466,914.0
2024-01-02,Bengaluru,64.08,102.53,6.27,8.46,9.6,2.12,5.48,0.84,11.27,0.0002266961091663,293.64041328430176,-2.288758595784506,0.2841593821843465,3.0,0.3011730912280305,12.97,77.59,113.6,0.0001113726902986,0.0006476600538011,0.04042205214498,0.1058694645762983,2.7131162894354466,914.0
2024-01-03,Bengaluru,62.07,109.0,6.18,8.26,9.42,2.11,4.68,0.65,11.14,0.000190074063721,294.60951868693036,-2.487985610961914,0.5432357788085938,0.0,0.3011730912280305,12.97,77.59,106.9,0.0001309341375469,0.0005201126448812,0.0406713988259899,0.1065511543821963,2.7131162894354466,914.0
2024-01-04,Bengaluru,61.81,116.03,6.09,8.7,9.58,2.09,5.11,0.88,11.11,0.0001534520182758,293.3626626332601,-2.12623659769694,0.6254403988520304,0.0,0.3011730912280305,12.97,77.59,106.03333333333336,0.0001127765090047,0.0003925652359614,0.040920745507,0.1058044198514257,2.7131162894354466,914.0
2024-01-05,Bengaluru,45.52,82.31,6.38,8.32,9.61,2.11,4.52,0.77,11.13,0.0001168299728305,294.46883964538574,-2.26045024394989,1.0635792016983032,0.0,0.3011730912280305,12.97,77.59,75.86666666666667,6.390823546101803e-05,0.0002650178270415,0.0364647333073578,0.1083453372121409,2.7131162894354466,914.0
2024-01-06,Bengaluru,39.08,76.77,6.21,8.41,9.52,2.07,4.81,0.86,11.16,8.020792738534975e-05,295.4338207244873,-2.7867311239242554,0.4174099365870158,4.0,0.3011730912280305,12.97,77.59,65.13333333333333,7.326925697273215e-05,0.0001374704181217,0.037397915018961,0.1070925146341679,2.7131162894354466,914.0
2024-01-07,Bengaluru,33.98,72.26,6.1,8.61,9.54,2.11,4.98,0.71,11.12,4.3585881940111386e-05,295.41135597229004,-3.246821721394857,-0.1274247964223226,1.0,0.3011730912280305,12.97,77.59,56.633333333333326,9.530731767884828e-05,9.923009201887566e-06,0.0398109145462327,0.1076346337795615,2.7131162894354466,914.0
2024-01-08,Bengaluru,29.02,58.66,6.31,8.33,9.55,2.12,5.26,0.91,11.31,6.141736990091763e-05,292.7790609995524,-3.0115744272867837,-0.6915183067321777,0.0,0.3011730912280305,12.97,77.59,48.36666666666667,6.291321915344749e-05,8.602831076136386e-05,0.0372901484370227,0.105922944843823,2.7131162894354466,914.0
2024-01-09,Bengaluru,37.37,83.12,6.27,8.55,9.65,2.09,5.09,0.89,11.28,7.924885786172388e-05,294.1463254292806,-3.5145339965820312,-0.0296696027119954,0.0,0.3011730912280305,12.97,77.59,62.28333333333333,5.428429913562464e-05,0.0001621336123208,0.0347693823278127,0.1074011757262619,2.7131162894354466,914.0
2024-01-10,Bengaluru,42.3,86.13,6.19,8.49,9.55,2.16,4.87,0.81,11.28,9.708034582253012e-05,293.90581194559735,-2.911710739135742,0.4686450163523356,0.0,0.3011730912280305,12.97,77.59,70.5,6.44120979751428e-05,0.0002382389138803,0.0337814367576373,0.1052746198640571,2.7131162894354466,914.0
2024-01-11,Bengaluru,56.97,98.71,6.24,8.31,9.49,2.12,5.15,0.87,11.19,0.0001149118337833,294.0171610514323,-3.1607144673665366,0.135145624478658,18.0,0.3011730912280305,12.97,77.59,94.95,8.764484664429722e-05,0.0003143442154397,0.0347946349165719,0.1085229590535717,2.7131162894354466,914.0
2024-01-12,Bengaluru,58.23,102.17,6.29,8.53,9.66,2.12,5.27,0.82,11.05,-5.387629062172909e-05,293.4714997609456,-3.110182444254557,0.4468655586242676,18.0,0.3011730912280305,12.97,77.59,97.05,7.72987114032644e-05,0.0008225291385314,0.0358078330755066,0.1089431494474289,2.7131162894354466,914.0
2024-01-13,Bengaluru,76.46,125.75,6.11,8.47,9.47,2.16,5.54,0.91,11.09,0.0001313560522602,294.282288869222,-2.323188145955404,0.3104931910832723,1.0,0.3011730912280305,12.97,77.59,154.86666666666665,0.0001322213717561,0.0008709792910074,0.0380917713046268,0.1063473215253,2.7131162894354466,914.0
2024-01-14,Bengaluru,79.63,153.56,6.39,8.57,9.75,2.09,4.34,1.15,11.12,0.0001735890861903,294.7207565307617,-2.150610605875651,-0.693396250406901,6.0,0.3011730912280305,12.97,77.59,165.43333333333334,9.824372775851208e-05,0.0001423815016428,0.0351965688168963,0.1099762340537904,2.7131162894354466,914.0
2024-01-15,Bengaluru,74.76,131.68,6.36,8.6,9.74,2.14,5.09,0.92,11.05,0.0003417745465414,294.2909749348958,-2.139574964841207,-0.0045407613118489,18.0,0.3011730912280305,12.97,77.59,149.20000000000002,8.637855353302397e-05,-0.0004019309999422,0.0387198477983861,0.1064092889428492,2.7131162894354466,914.0
2024-01-16,Bengaluru,76.81,129.04,6.3,8.52,9.56,2.09,5.15,0.66,12.53,2.4194821435242884e-06,294.53358268737793,-1.9525140126546223,0.7822298208872477,13.0,0.3011730912280305,12.97,77.59,156.03333333333336,0.0001168373491964,-0.0007368611404676,0.0394769913007554,0.1084948554635601,2.7131162894354466,914.0
2024-01-17,Bengaluru,61.39,107.34,6.27,8.52,9.63,2.11,4.71,0.58,11.39,0.0003821623275221,294.5871384938558,-1.5967156887054443,1.5825353463490803,8.0,0.3011730912280305,12.97,77.59,104.63333333333334,0.0001278858399018,0.0002624427434056,0.0402341348031247,0.108958445489375,2.7131162894354466,914.0
2024-01-18,Bengaluru,61.48,103.54,6.4,8.38,9.66,2.1,5.06,0.73,11.7,0.0001536232739454,294.9617099761963,-1.454936981201172,1.467477838198344,13.0,0.3011730912280305,12.97,77.59,104.93333333333332,0.0001248015760211,0.0001687718759057,0.0371178127825086,0.1076974645256875,2.7131162894354466,914.0
2024-01-19,Bengaluru,52.43,110.25,6.34,8.6,9.73,2.08,4.79,0.69,11.38,0.0002576102342574,295.3896179199219,-2.2488037745157876,1.50540033976237,3.0,0.3011730912280305,12.97,77.59,87.38333333333333,9.00892628124443e-05,0.0002971680225327,0.0299486797303114,0.1081312522292688,2.7131162894354466,914.0
2024-01-20,Bengaluru,51.75,99.91,6.38,8.49,9.64,2.07,4.11,0.59,11.23,0.0003615971945693,295.38058535257977,-2.231403907140096,1.2695959011713664,5.0,0.3011730912280305,12.97,77.59,86.25,0.0001169222924386,0.0004255641691596,0.0327181103291487,0.1069801065817501,2.7131162894354466,914.0
2024-01-21,Bengaluru,54.45,109.67,6.2,8.34,9.48,2.09,4.54,0.66,11.05,0.0002266405790579,295.7700824737549,-2.081043601036072,1.3668458859125774,22.0,0.3011730912280305,12.97,77.59,90.75,9.672750456962078e-05,3.159492916894825e-05,0.035487540927986,0.1068025678396769,2.7131162894354466,914.0
2024-01-22,Bengaluru,49.35,90.21,6.23,8.39,9.53,2.12,4.71,0.68,9.37,0.0001993319747272,296.0979429880778,-1.837345004081726,1.48047935962677,15.0,0.3011730912280305,12.97,77.59,82.25,0.000102992504253,0.000119664997328,0.0382569715268234,0.1087566018104093,2.7131162894354466,914.0
2024-01-23,Bengaluru,52.66,91.75,6.34,8.44,9.64,2.09,5.51,0.79,9.97,0.0002951254136861,295.76611010233563,-1.5127193927764893,1.656182885169983,21.0,0.3011730912280305,12.97,77.59,87.76666666666667,0.0001639847178011,0.0002918712561949,0.0409672486897095,0.1094500273465987,2.7131162894354466,914.0
2024-01-24,Bengaluru,54.11,91.12,6.38,8.47,9.7,2.08,5.21,0.75,10.37,0.0002605334157125,296.21692085266113,-0.8644285599390665,1.604668935139974,4.0,0.3011730912280305,12.97,77.59,90.18333333333334,0.0001224185543833,0.0005778586491945,0.0367487631737965,0.1114514917135806,2.7131162894354466,914.0
2024-01-25,Bengaluru,66.58,95.93,6.41,8.37,9.65,2.11,5.68,0.82,10.36,0.000213051471605,295.7611440022786,-2.174424489339193,1.3044185638427734,6.0,0.3011730912280305,12.97,77.59,121.93333333333334,9.858570730865549e-05,0.0002751474075922,0.0307010274495681,0.1115113055762907,2.7131162894354466,914.0
2024-01-26,Bengaluru,51.68,78.99,6.31,8.4,9.6,2.12,5.54,0.8,10.56,4.143216210649081e-05,294.74194526672363,-3.019742965698242,0.6167049407958984,32.0,0.3011730912280305,12.97,77.59,86.13333333333333,8.135358802979455e-05,-2.7563834009942627e-05,0.0336738117039539,0.1112597882748365,2.7131162894354466,914.0
2024-01-27,Bengaluru,43.39,79.18,6.16,8.51,9.54,2.08,5.52,0.8,10.19,9.50618559441438e-05,294.6396649678548,-3.3234170277913413,0.2732666730880737,45.0,0.3011730912280305,12.97,77.59,72.31666666666666,0.0001144109476893,0.0002819983520248,0.0374138392507738,0.1106963962327691,2.7131162894354466,914.0
2024-01-28,Bengaluru,43.22,75.91,6.33,8.43,9.64,2.11,5.26,0.76,10.28,1.9758674170599147e-05,294.8628069559733,-2.986595789591471,0.5659395853678385,13.0,0.3011730912280305,12.97,77.59,72.03333333333333,6.072551695984184e-05,0.0006798737099713,0.0363210290670176,0.1125707998872727,2.7131162894354466,914.0
2024-01-29,Bengaluru,61.34,98.0,6.28,8.44,9.59,2.1,5.3,0.76,10.6,0.000364236147354,294.40475209554035,-2.721597909927368,0.3180138270060221,12.0,0.3011730912280305,12.97,77.59,104.46666666666668,0.0001323650940321,0.0010777490679178,0.0390359424054415,0.1114459708333385,2.7131162894354466,914.0
